"tid";"price";"timestep"
5505;10.58;2011-01-09 03:00:00
5507;63.2;2011-10-20 22:00:00
5509;47.7;2011-06-15 01:00:00
5510;83;2011-11-28 17:00:00
5512;62.4;2011-12-21 17:00:00
5513;52.68;2011-08-05 08:00:00
5514;57.29;2011-10-04 17:00:00
5515;53.19;2011-12-20 13:00:00
5516;53.52;2011-08-27 18:00:00
5518;64.8;2011-01-22 18:00:00
5519;66.19;2011-10-20 12:00:00
5523;53.77;2011-02-08 22:00:00
5524;39.57;2011-11-11 04:00:00
5525;51.14;2011-02-19 01:00:00
5527;66.1;2011-10-30 19:00:00
5528;68.59;2011-08-25 20:00:00
5529;53.75;2011-06-04 09:00:00
5530;60.59;2011-03-23 12:00:00
5533;72.1;2011-05-12 14:00:00
5534;63.8;2011-11-29 10:00:00
5535;65.93;2011-02-18 12:00:00
5537;90.93;2011-11-15 17:00:00
5538;55;2011-09-03 18:00:00
5539;42.18;2011-07-20 00:00:00
5540;47.23;2011-10-09 21:00:00
5548;43.92;2011-08-08 17:00:00
5551;60.89;2011-03-19 20:00:00
5554;66.95;2011-11-09 16:00:00
5557;41.54;2011-05-01 17:00:00
5558;29;2011-08-28 06:00:00
5561;58.3;2011-05-03 06:00:00
5562;42.75;2011-12-18 20:00:00
5565;50.04;2011-07-02 08:00:00
5569;65.99;2011-03-18 06:00:00
5570;46.73;2011-04-04 01:00:00
5571;47.12;2011-05-30 02:00:00
5572;66.25;2011-02-25 07:00:00
5573;67.99;2011-01-11 19:00:00
5574;62.95;2011-08-30 21:00:00
5578;20.57;2011-01-10 02:00:00
5581;49.84;2011-02-09 22:00:00
5584;66.63;2011-09-01 08:00:00
5585;65.05;2011-01-04 16:00:00
5586;69.04;2011-05-12 06:00:00
5587;53.2;2011-08-02 14:00:00
5588;69.83;2011-10-03 20:00:00
5591;66.86;2011-11-09 07:00:00
5593;60.43;2011-07-06 10:00:00
5594;48.21;2011-04-29 23:00:00
5595;38.14;2011-06-12 05:00:00
5599;49.95;2011-06-23 15:00:00
5600;50.52;2011-07-22 15:00:00
5603;11.98;2011-12-18 06:00:00
5604;42.13;2011-10-22 12:00:00
5605;53.04;2011-04-17 12:00:00
5606;68.98;2011-05-05 18:00:00
5607;48.06;2011-05-13 01:00:00
5611;51.37;2011-08-26 21:00:00
5612;33.88;2011-06-25 03:00:00
5616;56.18;2011-05-26 15:00:00
5618;56.65;2011-07-08 13:00:00
5620;48.4;2011-12-09 22:00:00
5621;15.71;2011-08-10 04:00:00
5622;45;2011-10-15 13:00:00
5623;42.29;2011-05-17 03:00:00
5626;51.68;2011-10-07 17:00:00
5627;46.15;2011-03-13 16:00:00
5633;50.68;2011-07-31 19:00:00
5634;51.04;2011-10-22 11:00:00
5636;54.91;2011-12-21 20:00:00
5637;51.99;2011-09-07 13:00:00
5640;38;2011-08-11 06:00:00
5645;39.53;2011-07-20 04:00:00
5646;58.14;2011-01-29 12:00:00
5647;54.36;2011-05-31 21:00:00
5651;39.99;2011-12-28 01:00:00
5652;45;2011-03-25 02:00:00
5654;22.71;2011-04-03 03:00:00
5656;59.06;2011-12-22 19:00:00
5659;71.28;2011-11-14 09:00:00
5660;64.57;2011-03-04 12:00:00
5668;58.45;2011-05-07 20:00:00
5669;53.48;2011-05-21 13:00:00
5670;53.98;2011-07-18 18:00:00
5671;50.47;2011-04-01 16:00:00
5672;53.28;2011-04-01 15:00:00
5681;45.51;2011-10-22 05:00:00
5682;59.69;2011-06-09 17:00:00
5685;32.11;2011-12-24 09:00:00
5686;46.34;2011-07-16 09:00:00
5687;53.93;2011-08-15 19:00:00
5688;52.79;2011-03-19 22:00:00
5691;61.01;2011-02-01 14:00:00
5692;18.75;2011-12-30 04:00:00
5694;55.11;2011-11-26 11:00:00
5696;44.07;2011-09-09 04:00:00
5700;51.77;2011-03-07 22:00:00
5701;55;2011-06-30 19:00:00
5704;57.61;2011-03-26 13:00:00
5705;48.31;2011-10-29 01:00:00
5707;55.56;2011-10-03 21:00:00
5709;50.8;2011-05-24 23:00:00
5711;52.58;2011-07-09 11:00:00
5712;37.74;2011-07-26 04:00:00
5715;48.04;2011-01-29 21:00:00
5717;43.51;2011-12-10 07:00:00
5718;49.74;2011-01-18 22:00:00
5720;54.73;2011-05-15 23:00:00
5721;37.03;2011-09-18 02:00:00
5723;44.57;2011-11-02 23:00:00
5724;58.63;2011-12-19 10:00:00
5725;64.09;2011-11-07 20:00:00
5638;62.65;2011-03-03 06:00:00
5639;56.9;2011-09-26 14:00:00
5641;58.81;2011-02-22 21:00:00
5642;47.73;2011-08-14 00:00:00
5643;52.23;2011-08-28 19:00:00
5644;68.92;2011-05-26 08:00:00
5648;56.03;2011-07-14 07:00:00
5649;44.93;2011-04-30 12:00:00
5650;41.31;2011-08-02 23:00:00
5653;69.01;2011-05-23 20:00:00
5655;55.45;2011-03-31 06:00:00
5657;12.46;2011-12-09 02:00:00
5658;59.85;2011-05-07 19:00:00
5661;12.47;2011-12-29 04:00:00
5662;43.98;2011-12-28 14:00:00
5663;60.8;2011-07-04 09:00:00
5664;66.07;2011-03-30 10:00:00
5665;15.97;2011-02-06 07:00:00
5666;69.04;2011-05-25 17:00:00
5667;63.73;2011-06-07 21:00:00
5673;49.13;2011-07-31 17:00:00
5674;10.19;2011-07-23 03:00:00
5675;47.78;2011-06-12 16:00:00
5676;53.05;2011-03-04 15:00:00
5677;53.14;2011-08-11 19:00:00
5678;48.34;2011-01-30 13:00:00
5679;54.99;2011-08-01 18:00:00
5680;49.18;2011-11-19 14:00:00
5683;43.02;2011-08-18 05:00:00
5684;63.13;2011-03-26 20:00:00
5689;43.58;2011-02-25 04:00:00
5690;51.83;2011-10-05 15:00:00
5693;55.39;2011-06-08 18:00:00
5695;58.59;2011-02-10 20:00:00
5697;51.55;2011-03-07 14:00:00
5698;64.78;2011-02-21 20:00:00
5699;62.24;2011-06-27 19:00:00
5702;45.34;2011-09-12 22:00:00
5703;37.02;2011-02-11 03:00:00
5706;58.11;2011-04-06 22:00:00
5708;53.02;2011-04-08 13:00:00
5710;53.02;2011-06-27 21:00:00
5713;63.67;2011-01-11 20:00:00
5714;71.72;2011-11-02 19:00:00
5716;39.16;2011-05-23 02:00:00
5719;68.84;2011-06-15 08:00:00
5722;53.75;2011-09-12 06:00:00
5728;43.93;2011-10-22 02:00:00
5729;48.65;2011-03-12 06:00:00
5730;42.77;2011-11-23 03:00:00
5733;53.21;2011-03-22 13:00:00
5734;62.78;2011-09-07 20:00:00
5737;54.93;2011-03-13 11:00:00
5738;110.92;2011-11-16 18:00:00
5740;61.62;2011-02-05 18:00:00
5741;57.98;2011-07-25 12:00:00
5743;66;2011-02-21 11:00:00
5745;63.42;2011-06-24 11:00:00
5747;66.36;2011-02-21 10:00:00
5749;51.94;2011-09-05 21:00:00
5751;33.4;2011-05-01 04:00:00
5753;50.9;2011-09-30 23:00:00
5754;52.24;2011-12-13 07:00:00
5757;39.22;2011-09-06 00:00:00
5758;49.57;2011-11-04 22:00:00
5760;59.52;2011-09-03 12:00:00
5761;56.87;2011-03-31 14:00:00
5762;52.89;2011-03-13 10:00:00
5763;74.25;2011-11-23 10:00:00
5766;63.2;2011-08-31 11:00:00
5769;54.41;2011-12-22 07:00:00
5771;51.35;2011-06-09 23:00:00
5772;51.49;2011-08-01 14:00:00
5774;53.51;2011-08-05 09:00:00
5779;70.53;2011-11-17 09:00:00
5780;43.67;2011-09-18 09:00:00
5783;55.37;2011-04-15 16:00:00
5785;65.4;2011-08-31 18:00:00
5786;30.32;2011-11-27 08:00:00
5791;48.61;2011-02-13 17:00:00
5792;50.38;2011-11-16 21:00:00
5793;41.15;2011-10-23 08:00:00
5794;55;2011-01-06 14:00:00
5796;52.6;2011-06-24 14:00:00
5797;-10.1;2011-12-25 06:00:00
5799;53.83;2011-06-05 21:00:00
5800;45.3;2011-01-23 14:00:00
5803;55.97;2011-08-29 08:00:00
5805;37.04;2011-09-14 05:00:00
5807;64.01;2011-04-14 07:00:00
5808;49.04;2011-05-29 09:00:00
5810;14.78;2011-07-25 01:00:00
5812;44.16;2011-10-06 23:00:00
5813;56.93;2011-12-19 08:00:00
5815;44.14;2011-02-24 02:00:00
5816;61.91;2011-03-17 17:00:00
5819;53.97;2011-03-08 12:00:00
5821;45.21;2011-10-09 01:00:00
5822;52.89;2011-06-18 13:00:00
5824;44.05;2011-08-26 01:00:00
5826;35.81;2011-05-15 06:00:00
5827;66.61;2011-01-20 17:00:00
5829;48.96;2011-06-13 07:00:00
5830;64.06;2011-08-23 12:00:00
5832;56.16;2011-05-11 23:00:00
5834;56.7;2011-04-17 21:00:00
5838;45.89;2011-02-07 15:00:00
5839;64;2011-04-26 10:00:00
5840;37.93;2011-07-22 01:00:00
5843;52.84;2011-10-04 15:00:00
5846;44.08;2011-03-08 04:00:00
5847;43.04;2011-09-22 00:00:00
5849;38.07;2011-07-23 18:00:00
5850;60.36;2011-02-01 16:00:00
5851;68.9;2011-05-25 15:00:00
5852;41.55;2011-10-28 01:00:00
5853;54.93;2011-08-01 09:00:00
5854;19.11;2011-08-07 15:00:00
5855;46.04;2011-01-21 00:00:00
5856;53.56;2011-03-31 15:00:00
5857;70;2011-09-21 08:00:00
5858;64.89;2011-12-19 17:00:00
5863;48.03;2011-01-04 01:00:00
5865;45.73;2011-03-02 02:00:00
5871;63.98;2011-02-02 18:00:00
5875;53.3;2011-08-11 09:00:00
5877;50.35;2011-11-12 20:00:00
5880;56.18;2011-11-12 16:00:00
5882;44;2011-12-23 21:00:00
5884;61.25;2011-02-02 13:00:00
5888;57.91;2011-01-12 15:00:00
5893;55.96;2011-08-30 22:00:00
5894;46.5;2011-02-07 14:00:00
5900;3.03;2011-12-26 00:00:00
5903;57.28;2011-03-09 09:00:00
5905;50;2011-03-31 18:00:00
5906;55.34;2011-08-20 22:00:00
5907;52.47;2011-07-26 19:00:00
5908;33.39;2011-12-20 04:00:00
5909;66.25;2011-09-26 07:00:00
5910;49.43;2011-06-23 16:00:00
5911;34.4;2011-04-26 04:00:00
5917;53.89;2011-05-19 06:00:00
5918;61;2011-10-05 13:00:00
5919;20.06;2011-01-06 03:00:00
5920;55.66;2011-04-16 08:00:00
5921;66.27;2011-01-21 19:00:00
5922;46.3;2011-03-13 15:00:00
5923;10.8;2011-07-17 06:00:00
5924;68.81;2011-06-15 16:00:00
5925;43.91;2011-02-26 05:00:00
5926;65.1;2011-01-31 10:00:00
5927;54;2011-07-05 22:00:00
5928;62.26;2011-10-13 17:00:00
5929;68.82;2011-05-11 22:00:00
5933;59.78;2011-06-09 18:00:00
5934;42.55;2011-06-25 01:00:00
5726;41.95;2011-07-17 23:00:00
5727;66.27;2011-11-06 19:00:00
5731;59.64;2011-06-28 10:00:00
5732;54.45;2011-01-13 20:00:00
5735;64.01;2011-09-23 12:00:00
5736;59.06;2011-07-12 11:00:00
5739;41.03;2011-11-28 05:00:00
5742;52.54;2011-03-19 12:00:00
5744;55.74;2011-09-26 16:00:00
5746;56.19;2011-03-25 12:00:00
5748;43.7;2011-09-04 16:00:00
5750;40.8;2011-08-09 16:00:00
5752;47.77;2011-11-13 11:00:00
5755;54.17;2011-06-26 23:00:00
5756;48.76;2011-12-30 12:00:00
5759;65.99;2011-03-25 07:00:00
5764;47.04;2011-03-10 21:00:00
5765;12.72;2011-01-17 03:00:00
5767;50.8;2011-08-13 19:00:00
5768;43.54;2011-08-18 23:00:00
5770;38.69;2011-08-06 02:00:00
5773;55.5;2011-07-09 12:00:00
5775;45.29;2011-02-22 01:00:00
5776;46.96;2011-06-18 23:00:00
5777;63.05;2011-09-24 20:00:00
5778;49.37;2011-03-05 00:00:00
5781;37.13;2011-11-06 05:00:00
5782;17.73;2011-11-27 01:00:00
5784;51.8;2011-05-07 01:00:00
5787;31.93;2011-10-12 01:00:00
5788;48.08;2011-03-27 00:00:00
5789;52.31;2011-05-28 07:00:00
5790;46.12;2011-04-27 04:00:00
5795;47.03;2011-08-14 11:00:00
5798;24.55;2011-06-23 04:00:00
5801;63.8;2011-11-17 20:00:00
5802;62.05;2011-08-31 21:00:00
5804;39.61;2011-06-09 02:00:00
5806;53.31;2011-09-19 22:00:00
5809;51.54;2011-04-28 06:00:00
5811;55.93;2011-09-03 19:00:00
5814;40.25;2011-07-12 03:00:00
5817;46.01;2011-10-22 22:00:00
5818;40.52;2011-06-30 05:00:00
5820;62.43;2011-01-17 07:00:00
5823;49.63;2011-04-07 23:00:00
5825;47.82;2011-09-08 23:00:00
5828;24.26;2011-07-23 07:00:00
5831;55.97;2011-01-18 15:00:00
5833;59.09;2011-07-12 08:00:00
5835;52.28;2011-05-07 13:00:00
5836;47.9;2011-05-19 01:00:00
5837;53.46;2011-02-26 00:00:00
5841;34.36;2011-09-21 02:00:00
5842;47;2011-02-04 11:00:00
5844;52.77;2011-02-17 21:00:00
5845;54.42;2011-03-01 16:00:00
5848;52.75;2011-09-05 19:00:00
5859;69.62;2011-11-15 16:00:00
5860;67.56;2011-10-13 07:00:00
5861;51.08;2011-01-26 23:00:00
5862;49;2011-10-30 21:00:00
5864;49.14;2011-05-05 03:00:00
5866;37.36;2011-11-26 02:00:00
5867;53.14;2011-10-06 21:00:00
5868;39.32;2011-04-03 05:00:00
5869;52.1;2011-09-23 15:00:00
5870;61.03;2011-01-25 13:00:00
5872;59.68;2011-07-04 17:00:00
5873;52.05;2011-07-25 22:00:00
5874;58.18;2011-07-06 07:00:00
5876;25.09;2011-01-10 01:00:00
5878;35.58;2011-07-15 01:00:00
5879;59.68;2011-06-22 15:00:00
5881;47.03;2011-03-27 14:00:00
5883;71.51;2011-06-14 08:00:00
5885;64;2011-04-14 20:00:00
5886;51.33;2011-02-26 13:00:00
5887;50.73;2011-08-13 17:00:00
5889;23.11;2011-02-06 16:00:00
5890;51.19;2011-05-04 23:00:00
5891;52.18;2011-09-10 18:00:00
5892;63.05;2011-04-01 07:00:00
5895;69.97;2011-05-16 09:00:00
5896;70.03;2011-11-24 09:00:00
5897;68.27;2011-11-25 07:00:00
5898;57.02;2011-04-08 12:00:00
5899;48.07;2011-10-17 00:00:00
5901;59.93;2011-07-11 20:00:00
5902;69.17;2011-10-12 10:00:00
5904;64.98;2011-11-12 19:00:00
5912;26.88;2011-08-07 00:00:00
5913;61.95;2011-06-10 15:00:00
5914;49.51;2011-10-30 10:00:00
5915;61.94;2011-10-28 13:00:00
5916;67;2011-08-24 08:00:00
5930;57.07;2011-03-10 18:00:00
5931;66.21;2011-11-05 19:00:00
5932;74.28;2011-03-11 19:00:00
5935;63.89;2011-01-24 14:00:00
5936;54.09;2011-03-21 14:00:00
5937;52.73;2011-03-19 09:00:00
5941;57.04;2011-04-16 21:00:00
5942;47.48;2011-12-08 20:00:00
5943;72.82;2011-05-25 14:00:00
5944;38.21;2011-08-13 04:00:00
5946;59.68;2011-10-12 17:00:00
5947;61.48;2011-05-26 13:00:00
5949;47;2011-01-24 23:00:00
5950;68.4;2011-02-28 11:00:00
5953;56.67;2011-04-12 21:00:00
5956;49.53;2011-08-05 20:00:00
5974;14.27;2011-12-30 02:00:00
5975;57.29;2011-10-14 12:00:00
5981;42.96;2011-04-12 03:00:00
5982;75.81;2011-09-19 12:00:00
5983;47.58;2011-03-07 01:00:00
5985;71.95;2011-05-13 21:00:00
5989;59.51;2011-03-09 06:00:00
5990;50;2011-11-07 22:00:00
5992;46.01;2011-11-05 00:00:00
5993;66.27;2011-02-15 08:00:00
5994;44.71;2011-06-12 03:00:00
5996;59.39;2011-09-08 18:00:00
5997;57.13;2011-09-11 19:00:00
5999;55.4;2011-04-12 18:00:00
6001;46.69;2011-01-22 05:00:00
6002;70.59;2011-02-01 09:00:00
6003;51.78;2011-11-29 06:00:00
6004;58.03;2011-06-03 11:00:00
6007;64.91;2011-11-02 15:00:00
6009;67.5;2011-02-24 11:00:00
6010;48.82;2011-06-15 05:00:00
6013;52.07;2011-07-31 22:00:00
6015;44.94;2011-08-15 15:00:00
6019;53.2;2011-07-27 18:00:00
6021;44.05;2011-02-13 14:00:00
6024;59.66;2011-06-28 09:00:00
6025;50.69;2011-10-05 16:00:00
6026;47.06;2011-10-06 13:00:00
6027;70.05;2011-11-03 17:00:00
6029;76.87;2011-11-08 19:00:00
6031;65.98;2011-05-31 15:00:00
6035;52.47;2011-01-26 21:00:00
6041;39.33;2011-09-05 04:00:00
6048;45.45;2011-05-13 03:00:00
6049;56.52;2011-09-25 21:00:00
6051;51.1;2011-02-14 15:00:00
6052;33.08;2011-12-24 13:00:00
6055;49.26;2011-09-14 06:00:00
6056;63.7;2011-01-11 11:00:00
6057;38.49;2011-02-04 00:00:00
6058;41.56;2011-11-03 01:00:00
6065;38.53;2011-12-20 00:00:00
6068;65;2011-04-29 10:00:00
6071;64.5;2011-10-13 13:00:00
6073;15.19;2011-01-15 03:00:00
5938;63.46;2011-10-01 18:00:00
5939;49.95;2011-05-21 07:00:00
5940;28.89;2011-06-23 05:00:00
5945;61.36;2011-10-19 17:00:00
5948;71.49;2011-05-25 18:00:00
5951;66.25;2011-06-16 13:00:00
5952;40.66;2011-10-26 04:00:00
5954;61.19;2011-12-20 17:00:00
5955;61.19;2011-01-19 16:00:00
5957;53.09;2011-04-07 22:00:00
5958;50.54;2011-06-25 17:00:00
5959;49.68;2011-02-19 23:00:00
5960;48.12;2011-04-29 05:00:00
5961;40.03;2011-08-02 00:00:00
5962;44.07;2011-11-05 14:00:00
5963;44.87;2011-10-16 09:00:00
5964;63.92;2011-02-17 13:00:00
5965;65.41;2011-01-26 13:00:00
5966;95.78;2011-11-17 17:00:00
5967;49.38;2011-05-21 04:00:00
5968;65.27;2011-06-20 12:00:00
5969;48.85;2011-01-19 23:00:00
5970;48.9;2011-10-01 00:00:00
5971;48.52;2011-10-31 23:00:00
5972;43.07;2011-02-20 14:00:00
5973;35.29;2011-09-27 03:00:00
5976;62.3;2011-03-01 13:00:00
5977;55.93;2011-05-07 21:00:00
5978;50.08;2011-07-31 12:00:00
5979;35.88;2011-12-24 22:00:00
5980;28.7;2011-12-09 05:00:00
5984;34.5;2011-10-24 01:00:00
5986;0.08;2011-02-05 07:00:00
5987;47.09;2011-09-25 09:00:00
5988;69.91;2011-02-25 18:00:00
5991;67.69;2011-10-17 18:00:00
5995;49.8;2011-05-18 01:00:00
5998;51.33;2011-05-08 18:00:00
6000;10.17;2011-07-24 01:00:00
6005;43.11;2011-01-27 04:00:00
6006;43.05;2011-06-27 01:00:00
6008;47.99;2011-12-13 14:00:00
6011;52.43;2011-10-15 11:00:00
6012;51.3;2011-08-04 16:00:00
6014;61.2;2011-09-20 07:00:00
6016;44;2011-09-19 05:00:00
6017;61.19;2011-05-26 12:00:00
6018;44.03;2011-02-26 06:00:00
6020;49.95;2011-05-14 02:00:00
6022;61.2;2011-03-03 21:00:00
6023;29.37;2011-08-28 03:00:00
6028;40.55;2011-07-01 05:00:00
6030;36.37;2011-12-02 04:00:00
6032;54.98;2011-07-19 08:00:00
6033;44.07;2011-02-16 01:00:00
6034;49.1;2011-07-26 06:00:00
6036;54.84;2011-10-24 11:00:00
6037;69.2;2011-05-13 08:00:00
6038;38.57;2011-12-10 05:00:00
6039;56.62;2011-06-24 22:00:00
6040;55.28;2011-04-19 06:00:00
6042;42.49;2011-12-10 20:00:00
6043;68.56;2011-08-24 18:00:00
6044;66.7;2011-06-10 09:00:00
6045;47.44;2011-11-12 08:00:00
6046;53.11;2011-02-12 13:00:00
6047;0.93;2011-12-25 07:00:00
6050;45.79;2011-05-31 00:00:00
6053;37.2;2011-12-16 23:00:00
6054;53.81;2011-12-31 18:00:00
6059;71.41;2011-11-15 08:00:00
6060;48.76;2011-05-11 04:00:00
6061;22.14;2011-10-12 03:00:00
6062;49.7;2011-05-15 10:00:00
6063;53.96;2011-10-14 13:00:00
6064;52.12;2011-08-01 21:00:00
6066;52.52;2011-11-11 10:00:00
6067;48.18;2011-04-17 13:00:00
6069;36.88;2011-07-10 03:00:00
6070;49.63;2011-01-06 10:00:00
6072;58.1;2011-07-25 13:00:00
6075;49.95;2011-04-30 18:00:00
6086;53.19;2011-01-23 11:00:00
6087;66.61;2011-01-21 08:00:00
6091;56.17;2011-06-21 21:00:00
6092;47.15;2011-02-02 00:00:00
6094;62.92;2011-04-21 12:00:00
6098;64.95;2011-09-01 18:00:00
6100;66.3;2011-01-27 09:00:00
6102;54.94;2011-08-15 21:00:00
6103;70.99;2011-02-28 08:00:00
6105;53.4;2011-11-17 21:00:00
6107;37.48;2011-06-25 07:00:00
6108;53.18;2011-07-29 13:00:00
6109;60.34;2011-08-29 19:00:00
6110;48;2011-12-12 22:00:00
6114;17.26;2011-02-14 04:00:00
6121;35.81;2011-10-16 00:00:00
6122;54.92;2011-10-30 11:00:00
6125;53.32;2011-05-28 12:00:00
6126;48.56;2011-12-13 11:00:00
6127;75.55;2011-11-23 09:00:00
6128;59.55;2011-05-06 13:00:00
6129;56.37;2011-12-05 19:00:00
6130;22.29;2011-10-18 04:00:00
6134;50.03;2011-01-02 13:00:00
6135;56.37;2011-05-21 21:00:00
6137;43.66;2011-06-03 03:00:00
6138;65.07;2011-04-18 12:00:00
6140;62.94;2011-01-19 14:00:00
6141;50.22;2011-11-26 13:00:00
6143;47.1;2011-05-19 04:00:00
6145;64.28;2011-03-05 19:00:00
6150;44.96;2011-12-31 09:00:00
6154;49.52;2011-12-09 14:00:00
6156;74.97;2011-02-23 18:00:00
6158;33.87;2011-09-12 00:00:00
6162;59.03;2011-02-21 22:00:00
6165;60.18;2011-08-31 13:00:00
6166;61.92;2011-04-21 19:00:00
6170;47.66;2011-03-14 01:00:00
6171;18.5;2011-04-25 14:00:00
6172;47.54;2011-05-06 05:00:00
6173;57.34;2011-11-19 11:00:00
6178;76.93;2011-11-16 19:00:00
6179;-0.1;2011-12-25 03:00:00
6180;52.32;2011-06-04 21:00:00
6181;38.01;2011-12-07 02:00:00
6182;49.83;2011-12-23 20:00:00
6183;66.25;2011-06-21 13:00:00
6184;34.25;2011-12-17 21:00:00
6185;66.19;2011-04-28 09:00:00
6186;47.48;2011-11-15 00:00:00
6188;53.82;2011-05-21 00:00:00
6189;70.02;2011-05-04 07:00:00
6192;67.11;2011-08-24 12:00:00
6193;47.52;2011-04-08 05:00:00
6194;65.86;2011-03-30 11:00:00
6195;53.79;2011-09-02 22:00:00
6198;51.83;2011-05-21 08:00:00
6201;57.22;2011-04-18 16:00:00
6203;21.01;2011-09-25 04:00:00
6207;70.05;2011-05-04 20:00:00
6208;49.93;2011-04-28 23:00:00
6210;61.94;2011-08-31 09:00:00
6211;47.61;2011-03-10 13:00:00
6214;30.38;2011-01-01 16:00:00
6216;64.17;2011-02-03 18:00:00
6217;48.11;2011-06-22 23:00:00
6218;54.25;2011-09-06 10:00:00
6227;33.55;2011-03-20 07:00:00
6228;67.08;2011-11-30 11:00:00
6231;53.02;2011-04-17 11:00:00
6234;68.32;2011-09-19 18:00:00
6236;38.94;2011-08-02 05:00:00
6239;63.09;2011-02-02 08:00:00
6243;69;2011-03-20 19:00:00
6074;50.06;2011-05-20 02:00:00
6076;62.67;2011-01-10 10:00:00
6077;26.87;2011-12-17 00:00:00
6078;68.02;2011-03-17 13:00:00
6079;66.21;2011-08-26 07:00:00
6080;54.99;2011-10-08 10:00:00
6081;20.09;2011-08-11 03:00:00
6082;50.76;2011-08-10 19:00:00
6083;63.08;2011-03-25 10:00:00
6084;57.96;2011-06-29 16:00:00
6085;53.28;2011-08-18 21:00:00
6088;49.9;2011-03-18 05:00:00
6089;45.85;2011-12-17 18:00:00
6090;21.51;2011-04-24 05:00:00
6093;34.52;2011-10-11 02:00:00
6095;35.63;2011-08-14 03:00:00
6096;57.82;2011-09-29 06:00:00
6097;50.08;2011-09-04 10:00:00
6099;40.96;2011-07-21 05:00:00
6101;61.19;2011-06-24 09:00:00
6104;67.24;2011-01-03 15:00:00
6106;51.97;2011-06-18 00:00:00
6111;47.92;2011-12-09 21:00:00
6112;55.19;2011-05-16 16:00:00
6113;47.34;2011-08-21 17:00:00
6115;25.63;2011-01-10 05:00:00
6116;47.7;2011-10-22 17:00:00
6117;52.61;2011-06-21 22:00:00
6118;68.92;2011-05-13 22:00:00
6119;54.45;2011-07-03 22:00:00
6120;55.76;2011-07-11 22:00:00
6123;67.05;2011-09-27 17:00:00
6124;18.32;2011-12-18 05:00:00
6131;65.34;2011-03-07 09:00:00
6132;73.93;2011-11-24 19:00:00
6133;50;2011-07-10 11:00:00
6136;43.99;2011-09-02 02:00:00
6139;62.97;2011-06-18 11:00:00
6142;57.94;2011-07-21 08:00:00
6144;54.14;2011-09-16 16:00:00
6146;33.8;2011-12-11 05:00:00
6147;60.67;2011-12-04 18:00:00
6148;40.5;2011-11-22 03:00:00
6149;42.05;2011-07-09 06:00:00
6151;33.24;2011-10-08 05:00:00
6152;53.25;2011-01-29 13:00:00
6153;43.83;2011-09-05 05:00:00
6155;54.98;2011-06-13 17:00:00
6157;59.03;2011-07-20 08:00:00
6159;64.97;2011-06-12 20:00:00
6160;46.51;2011-09-06 16:00:00
6161;56.08;2011-08-20 18:00:00
6163;53.2;2011-01-30 21:00:00
6164;69.94;2011-09-21 07:00:00
6167;56.18;2011-05-22 12:00:00
6168;67.69;2011-11-15 10:00:00
6169;61.09;2011-01-24 20:00:00
6174;56.2;2011-03-02 13:00:00
6175;39.05;2011-12-21 01:00:00
6176;47.65;2011-10-29 21:00:00
6177;51.81;2011-09-14 16:00:00
6187;58.15;2011-04-11 15:00:00
6190;67.93;2011-05-08 22:00:00
6191;44.55;2011-10-27 05:00:00
6196;70.98;2011-02-23 19:00:00
6197;70.08;2011-11-22 20:00:00
6199;62.17;2011-06-27 18:00:00
6200;64.85;2011-01-11 08:00:00
6202;71.11;2011-06-15 09:00:00
6204;16.27;2011-01-02 06:00:00
6205;49.93;2011-02-14 11:00:00
6206;55.53;2011-07-27 11:00:00
6209;49;2011-10-20 23:00:00
6212;65.04;2011-01-15 17:00:00
6213;53.7;2011-11-12 10:00:00
6215;41.08;2011-08-20 01:00:00
6219;54.41;2011-04-23 22:00:00
6220;22.96;2011-02-05 09:00:00
6221;20.36;2011-02-13 06:00:00
6222;62.96;2011-09-16 17:00:00
6223;59.93;2011-07-05 17:00:00
6224;47.14;2011-09-29 23:00:00
6225;38.97;2011-07-30 01:00:00
6226;63.46;2011-03-16 20:00:00
6229;41.55;2011-02-27 05:00:00
6230;72.2;2011-05-11 09:00:00
6232;17.06;2011-07-03 08:00:00
6233;58;2011-06-17 07:00:00
6235;29.93;2011-04-10 05:00:00
6237;57.85;2011-06-11 20:00:00
6238;69.95;2011-09-19 20:00:00
6240;46.38;2011-05-06 04:00:00
6241;57.2;2011-04-13 17:00:00
6242;47;2011-06-25 08:00:00
6245;45.43;2011-04-11 01:00:00
6248;37.21;2011-06-24 05:00:00
6249;67.09;2011-03-16 19:00:00
6250;57.2;2011-04-18 17:00:00
6251;52.33;2011-03-02 06:00:00
6254;56.08;2011-12-22 09:00:00
6255;49.6;2011-07-14 06:00:00
6256;53.7;2011-09-11 22:00:00
6257;49.45;2011-07-29 06:00:00
6258;49.96;2011-03-20 23:00:00
6259;37.74;2011-12-18 21:00:00
6260;54.57;2011-09-07 08:00:00
6261;67.16;2011-05-27 10:00:00
6262;52.45;2011-03-01 22:00:00
6263;35;2011-11-02 03:00:00
6264;59.51;2011-04-04 22:00:00
6268;45.1;2011-01-30 03:00:00
6269;43.81;2011-03-10 02:00:00
6270;59.97;2011-08-29 11:00:00
6271;56.37;2011-05-16 22:00:00
6273;50.82;2011-04-10 18:00:00
6274;62.96;2011-10-04 12:00:00
6276;39.06;2011-02-11 04:00:00
6279;62.41;2011-07-04 14:00:00
6281;58.03;2011-08-17 19:00:00
